time_sec,frame,id,role,status,is_danger
218.51,6549,41,janitor,WORKING,0
218.51,6549,34,janitor,WORKING,0
218.51,6549,41,janitor,WORKING,0
218.51,6549,34,janitor,WORKING,0
218.51,6549,41,janitor,WORKING,0
218.55,6550,34,janitor,WORKING,0
218.55,6550,41,janitor,WORKING,0
218.55,6550,34,janitor,WORKING,0
218.55,6550,41,janitor,WORKING,0
218.55,6550,34,janitor,WORKING,0
218.55,6550,41,janitor,WORKING,0
218.58,6551,34,janitor,WORKING,0
218.58,6551,41,janitor,WORKING,0
218.58,6551,34,janitor,WORKING,0
218.58,6551,41,janitor,WORKING,0
218.58,6551,34,janitor,WORKING,0
218.58,6551,41,janitor,WORKING,0
218.61,6552,34,janitor,WORKING,0
218.61,6552,41,janitor,WORKING,0
218.61,6552,34,janitor,WORKING,0
218.61,6552,41,janitor,WORKING,0
218.61,6552,34,janitor,WORKING,0
218.61,6552,41,janitor,WORKING,0
218.65,6553,34,janitor,WORKING,0
218.65,6553,41,janitor,WORKING,0
218.65,6553,34,janitor,WORKING,0
218.65,6553,41,janitor,WORKING,0
218.65,6553,34,janitor,WORKING,0
218.65,6553,41,janitor,WORKING,0
218.68,6554,34,janitor,WORKING,0
218.68,6554,41,janitor,WORKING,0
218.68,6554,44,janitor,WORKING,0
218.68,6554,34,janitor,WORKING,0
218.68,6554,41,janitor,WORKING,0
218.68,6554,44,janitor,WORKING,0
218.68,6554,34,janitor,WORKING,0
218.68,6554,41,janitor,WORKING,0
218.68,6554,44,janitor,WORKING,0
218.71,6555,34,janitor,WORKING,0
218.71,6555,44,janitor,WORKING,0
218.71,6555,34,janitor,WORKING,0
218.71,6555,44,janitor,WORKING,0
218.71,6555,34,janitor,WORKING,0
218.71,6555,44,janitor,WORKING,0
218.75,6556,34,janitor,WORKING,0
218.75,6556,44,janitor,WORKING,0
218.75,6556,34,janitor,WORKING,0
218.75,6556,44,janitor,WORKING,0
218.75,6556,34,janitor,WORKING,0
218.75,6556,44,janitor,WORKING,0
218.78,6557,34,janitor,WORKING,0
218.78,6557,44,janitor,WORKING,0
218.78,6557,34,janitor,WORKING,0
218.78,6557,44,janitor,WORKING,0
218.78,6557,34,janitor,WORKING,0
218.78,6557,44,janitor,WORKING,0
218.81,6558,34,janitor,WORKING,0
218.81,6558,44,janitor,WORKING,0
218.81,6558,34,janitor,WORKING,0
218.81,6558,44,janitor,WORKING,0
218.81,6558,34,janitor,WORKING,0
218.81,6558,44,janitor,WORKING,0
218.85,6559,34,janitor,WORKING,0
218.85,6559,44,janitor,WORKING,0
218.85,6559,34,janitor,WORKING,0
218.85,6559,44,janitor,WORKING,0
218.85,6559,34,janitor,WORKING,0
218.85,6559,44,janitor,WORKING,0
218.88,6560,34,janitor,WORKING,0
218.88,6560,44,janitor,WORKING,0
218.88,6560,45,darkmechanic,WORKING,0
218.88,6560,34,janitor,WORKING,0
218.88,6560,44,janitor,WORKING,0
218.88,6560,45,darkmechanic,WORKING,0
218.88,6560,34,janitor,WORKING,0
218.88,6560,44,janitor,WORKING,0
218.88,6560,45,darkmechanic,WORKING,0
218.91,6561,34,janitor,WORKING,0
218.91,6561,44,janitor,WORKING,0
218.91,6561,45,darkmechanic,WORKING,0
218.91,6561,34,janitor,WORKING,0
218.91,6561,44,janitor,WORKING,0
218.91,6561,45,darkmechanic,WORKING,0
218.91,6561,34,janitor,WORKING,0
218.91,6561,44,janitor,WORKING,0
218.91,6561,45,darkmechanic,WORKING,0
218.95,6562,34,janitor,WORKING,0
218.95,6562,44,janitor,WORKING,0
218.95,6562,45,darkmechanic,WORKING,0
218.95,6562,34,janitor,WORKING,0
218.95,6562,44,janitor,WORKING,0
218.95,6562,45,darkmechanic,WORKING,0
218.95,6562,34,janitor,WORKING,0
218.95,6562,44,janitor,WORKING,0
218.95,6562,45,darkmechanic,WORKING,0
218.98,6563,34,janitor,WORKING,0
218.98,6563,44,janitor,WORKING,0
218.98,6563,45,darkmechanic,WORKING,0
218.98,6563,34,janitor,WORKING,0
218.98,6563,44,janitor,WORKING,0
218.98,6563,45,darkmechanic,WORKING,0
218.98,6563,34,janitor,WORKING,0
218.98,6563,44,janitor,WORKING,0
218.98,6563,45,darkmechanic,WORKING,0
219.01,6564,34,janitor,WORKING,0
219.01,6564,44,janitor,WORKING,0
219.01,6564,45,darkmechanic,WORKING,0
219.01,6564,34,janitor,WORKING,0
219.01,6564,44,janitor,WORKING,0
219.01,6564,45,darkmechanic,WORKING,0
219.01,6564,34,janitor,WORKING,0
219.01,6564,44,janitor,WORKING,0
219.01,6564,45,darkmechanic,WORKING,0
219.05,6565,34,janitor,WORKING,0
219.05,6565,44,janitor,WORKING,0
219.05,6565,45,darkmechanic,WORKING,0
219.05,6565,34,janitor,WORKING,0
219.05,6565,44,janitor,WORKING,0
219.05,6565,45,darkmechanic,WORKING,0
219.05,6565,34,janitor,WORKING,0
219.05,6565,44,janitor,WORKING,0
219.05,6565,45,darkmechanic,WORKING,0
219.08,6566,34,janitor,WORKING,0
219.08,6566,44,janitor,WORKING,0
219.08,6566,45,darkmechanic,WORKING,0
219.08,6566,34,janitor,WORKING,0
219.08,6566,44,janitor,WORKING,0
219.08,6566,45,darkmechanic,WORKING,0
219.08,6566,34,janitor,WORKING,0
219.08,6566,44,janitor,WORKING,0
219.08,6566,45,darkmechanic,WORKING,0
219.11,6567,34,janitor,WORKING,0
219.11,6567,44,janitor,WORKING,0
219.11,6567,45,darkmechanic,WORKING,0
219.11,6567,34,janitor,WORKING,0
219.11,6567,44,janitor,WORKING,0
219.11,6567,45,darkmechanic,WORKING,0
219.11,6567,34,janitor,WORKING,0
219.11,6567,44,janitor,WORKING,0
219.11,6567,45,darkmechanic,WORKING,0
219.15,6568,34,janitor,WORKING,0
219.15,6568,44,janitor,WORKING,0
219.15,6568,45,darkmechanic,WORKING,0
219.15,6568,34,janitor,WORKING,0
219.15,6568,44,janitor,WORKING,0
219.15,6568,45,darkmechanic,WORKING,0
219.15,6568,34,janitor,WORKING,0
219.15,6568,44,janitor,WORKING,0
219.15,6568,45,darkmechanic,WORKING,0
219.18,6569,34,janitor,WORKING,0
219.18,6569,44,janitor,WORKING,0
219.18,6569,45,darkmechanic,WORKING,0
219.18,6569,34,janitor,WORKING,0
219.18,6569,44,janitor,WORKING,0
219.18,6569,45,darkmechanic,WORKING,0
219.18,6569,34,janitor,WORKING,0
219.18,6569,44,janitor,WORKING,0
219.18,6569,45,darkmechanic,WORKING,0
219.21,6570,34,janitor,WORKING,0
219.21,6570,44,janitor,WORKING,0
219.21,6570,45,darkmechanic,WORKING,0
219.21,6570,34,janitor,WORKING,0
219.21,6570,44,janitor,WORKING,0
219.21,6570,45,darkmechanic,WORKING,0
219.21,6570,34,janitor,WORKING,0
219.21,6570,44,janitor,WORKING,0
219.21,6570,45,darkmechanic,WORKING,0
219.25,6571,34,janitor,WORKING,0
219.25,6571,44,janitor,WORKING,0
219.25,6571,45,darkmechanic,WORKING,0
219.25,6571,34,janitor,WORKING,0
219.25,6571,44,janitor,WORKING,0
219.25,6571,45,darkmechanic,WORKING,0
219.25,6571,34,janitor,WORKING,0
219.25,6571,44,janitor,WORKING,0
219.25,6571,45,darkmechanic,WORKING,0
219.28,6572,34,janitor,WORKING,0
219.28,6572,44,janitor,WORKING,0
219.28,6572,45,darkmechanic,WORKING,0
219.28,6572,34,janitor,WORKING,0
219.28,6572,44,janitor,WORKING,0
219.28,6572,45,darkmechanic,WORKING,0
219.28,6572,34,janitor,WORKING,0
219.28,6572,44,janitor,WORKING,0
219.28,6572,45,darkmechanic,WORKING,0
219.31,6573,34,janitor,WORKING,0
219.31,6573,44,janitor,WORKING,0
219.31,6573,45,darkmechanic,WORKING,0
219.31,6573,34,janitor,WORKING,0
219.31,6573,44,janitor,WORKING,0
219.31,6573,45,darkmechanic,WORKING,0
219.31,6573,34,janitor,WORKING,0
219.31,6573,44,janitor,WORKING,0
219.31,6573,45,darkmechanic,WORKING,0
219.35,6574,34,janitor,WORKING,0
219.35,6574,44,janitor,WORKING,0
219.35,6574,34,janitor,WORKING,0
219.35,6574,44,janitor,WORKING,0
219.35,6574,34,janitor,WORKING,0
219.35,6574,44,janitor,WORKING,0
219.38,6575,34,janitor,WORKING,0
219.38,6575,44,janitor,WORKING,0
219.38,6575,34,janitor,WORKING,0
219.38,6575,44,janitor,WORKING,0
219.38,6575,34,janitor,WORKING,0
219.38,6575,44,janitor,WORKING,0
219.41,6576,34,janitor,WORKING,0
219.41,6576,44,janitor,WORKING,0
219.41,6576,45,manager,WORKING,0
219.41,6576,34,janitor,WORKING,0
219.41,6576,44,janitor,WORKING,0
219.41,6576,45,manager,WORKING,0
219.41,6576,34,janitor,WORKING,0
219.41,6576,44,janitor,WORKING,0
219.41,6576,45,manager,WORKING,0
219.45,6577,34,janitor,WORKING,0
219.45,6577,44,janitor,WORKING,0
219.45,6577,34,janitor,WORKING,0
219.45,6577,44,janitor,WORKING,0
219.45,6577,34,janitor,WORKING,0
219.45,6577,44,janitor,WORKING,0
219.48,6578,34,janitor,WORKING,0
219.48,6578,44,janitor,WORKING,0
219.48,6578,34,janitor,WORKING,0
219.48,6578,44,janitor,WORKING,0
219.48,6578,34,janitor,WORKING,0
219.48,6578,44,janitor,WORKING,0
219.51,6579,34,janitor,WORKING,0
219.51,6579,44,janitor,WORKING,0
219.51,6579,34,janitor,WORKING,0
219.51,6579,44,janitor,WORKING,0
219.51,6579,34,janitor,WORKING,0
219.51,6579,44,janitor,WORKING,0
219.55,6580,34,janitor,WORKING,0
219.55,6580,44,janitor,WORKING,0
219.55,6580,34,janitor,WORKING,0
219.55,6580,44,janitor,WORKING,0
219.55,6580,34,janitor,WORKING,0
219.55,6580,44,janitor,WORKING,0
219.58,6581,34,janitor,WORKING,0
219.58,6581,44,janitor,WORKING,0
219.58,6581,34,janitor,WORKING,0
219.58,6581,44,janitor,WORKING,0
219.58,6581,34,janitor,WORKING,0
219.58,6581,44,janitor,WORKING,0
219.61,6582,34,janitor,WORKING,0
219.61,6582,44,janitor,WORKING,0
219.61,6582,34,janitor,WORKING,0
219.61,6582,44,janitor,WORKING,0
219.61,6582,34,janitor,WORKING,0
219.61,6582,44,janitor,WORKING,0
219.65,6583,34,janitor,WORKING,0
219.65,6583,44,janitor,WORKING,0
219.65,6583,34,janitor,WORKING,0
219.65,6583,44,janitor,WORKING,0
219.65,6583,34,janitor,WORKING,0
219.65,6583,44,janitor,WORKING,0
219.68,6584,34,janitor,WORKING,0
219.68,6584,44,janitor,WORKING,0
219.68,6584,34,janitor,WORKING,0
219.68,6584,44,janitor,WORKING,0
219.68,6584,34,janitor,WORKING,0
219.68,6584,44,janitor,WORKING,0
219.72,6585,34,janitor,WORKING,0
219.72,6585,44,janitor,WORKING,0
219.72,6585,34,janitor,WORKING,0
219.72,6585,44,janitor,WORKING,0
219.72,6585,34,janitor,WORKING,0
219.72,6585,44,janitor,WORKING,0
219.75,6586,34,janitor,WORKING,0
219.75,6586,44,janitor,WORKING,0
219.75,6586,34,janitor,WORKING,0
219.75,6586,44,janitor,WORKING,0
219.75,6586,34,janitor,WORKING,0
219.75,6586,44,janitor,WORKING,0
219.78,6587,34,janitor,WORKING,0
219.78,6587,44,janitor,WORKING,0
219.78,6587,34,janitor,WORKING,0
219.78,6587,44,janitor,WORKING,0
219.78,6587,34,janitor,WORKING,0
219.78,6587,44,janitor,WORKING,0
219.82,6588,34,janitor,WORKING,0
219.82,6588,44,janitor,WORKING,0
219.82,6588,34,janitor,WORKING,0
219.82,6588,44,janitor,WORKING,0
219.82,6588,34,janitor,WORKING,0
219.82,6588,44,janitor,WORKING,0
219.85,6589,34,janitor,WORKING,0
219.85,6589,44,janitor,WORKING,0
219.85,6589,34,janitor,WORKING,0
219.85,6589,44,janitor,WORKING,0
219.85,6589,34,janitor,WORKING,0
219.85,6589,44,janitor,WORKING,0
219.88,6590,34,janitor,WORKING,0
219.88,6590,44,janitor,WORKING,0
219.88,6590,34,janitor,WORKING,0
219.88,6590,44,janitor,WORKING,0
219.88,6590,34,janitor,WORKING,0
219.88,6590,44,janitor,WORKING,0
219.92,6591,34,janitor,WORKING,0
219.92,6591,44,janitor,WORKING,0
219.92,6591,34,janitor,WORKING,0
219.92,6591,44,janitor,WORKING,0
219.92,6591,34,janitor,WORKING,0
219.92,6591,44,janitor,WORKING,0
219.95,6592,34,janitor,WORKING,0
219.95,6592,44,janitor,WORKING,0
219.95,6592,34,janitor,WORKING,0
219.95,6592,44,janitor,WORKING,0
219.95,6592,34,janitor,WORKING,0
219.95,6592,44,janitor,WORKING,0
219.98,6593,34,janitor,WORKING,0
219.98,6593,44,janitor,WORKING,0
219.98,6593,34,janitor,WORKING,0
219.98,6593,44,janitor,WORKING,0
219.98,6593,34,janitor,WORKING,0
219.98,6593,44,janitor,WORKING,0
220.02,6594,34,janitor,WORKING,0
220.02,6594,44,janitor,WORKING,0
220.02,6594,34,janitor,WORKING,0
220.02,6594,44,janitor,WORKING,0
220.02,6594,34,janitor,WORKING,0
220.02,6594,44,janitor,WORKING,0
220.05,6595,34,janitor,WORKING,0
220.05,6595,44,janitor,WORKING,0
220.05,6595,34,janitor,WORKING,0
220.05,6595,44,janitor,WORKING,0
220.05,6595,34,janitor,WORKING,0
220.05,6595,44,janitor,WORKING,0
220.08,6596,34,janitor,WORKING,0
220.08,6596,44,janitor,WORKING,0
220.08,6596,34,janitor,WORKING,0
220.08,6596,44,janitor,WORKING,0
220.08,6596,34,janitor,WORKING,0
220.08,6596,44,janitor,WORKING,0
220.12,6597,34,janitor,WORKING,0
220.12,6597,44,janitor,WORKING,0
220.12,6597,34,janitor,WORKING,0
220.12,6597,44,janitor,WORKING,0
220.12,6597,34,janitor,WORKING,0
220.12,6597,44,janitor,WORKING,0
220.15,6598,34,janitor,WORKING,0
220.15,6598,44,janitor,WORKING,0
220.15,6598,34,janitor,WORKING,0
220.15,6598,44,janitor,WORKING,0
220.15,6598,34,janitor,WORKING,0
220.15,6598,44,janitor,WORKING,0
220.18,6599,34,janitor,WORKING,0
220.18,6599,44,janitor,WORKING,0
220.18,6599,34,janitor,WORKING,0
220.18,6599,44,janitor,WORKING,0
220.18,6599,34,janitor,WORKING,0
220.18,6599,44,janitor,WORKING,0
220.22,6600,34,janitor,WORKING,0
220.22,6600,44,janitor,WORKING,0
220.22,6600,34,janitor,WORKING,0
220.22,6600,44,janitor,WORKING,0
220.22,6600,34,janitor,WORKING,0
220.22,6600,44,janitor,WORKING,0
220.25,6601,34,janitor,WORKING,0
220.25,6601,44,janitor,WORKING,0
220.25,6601,34,janitor,WORKING,0
220.25,6601,44,janitor,WORKING,0
220.25,6601,34,janitor,WORKING,0
220.25,6601,44,janitor,WORKING,0
220.28,6602,34,janitor,WORKING,0
220.28,6602,44,janitor,WORKING,0
220.28,6602,34,janitor,WORKING,0
220.28,6602,44,janitor,WORKING,0
220.28,6602,34,janitor,WORKING,0
220.28,6602,44,janitor,WORKING,0
220.32,6603,34,janitor,WORKING,0
220.32,6603,44,janitor,WORKING,0
220.32,6603,34,janitor,WORKING,0
220.32,6603,44,janitor,WORKING,0
220.32,6603,34,janitor,WORKING,0
220.32,6603,44,janitor,WORKING,0
220.35,6604,34,janitor,WORKING,0
220.35,6604,44,janitor,WORKING,0
220.35,6604,34,janitor,WORKING,0
220.35,6604,44,janitor,WORKING,0
220.35,6604,34,janitor,WORKING,0
220.35,6604,44,janitor,WORKING,0
220.38,6605,34,janitor,WORKING,0
220.38,6605,44,janitor,WORKING,0
220.38,6605,34,janitor,WORKING,0
220.38,6605,44,janitor,WORKING,0
220.38,6605,34,janitor,WORKING,0
220.38,6605,44,janitor,WORKING,0
220.42,6606,34,janitor,WORKING,0
220.42,6606,44,janitor,WORKING,0
220.42,6606,34,janitor,WORKING,0
220.42,6606,44,janitor,WORKING,0
220.42,6606,34,janitor,WORKING,0
220.42,6606,44,janitor,WORKING,0
220.45,6607,34,janitor,WORKING,0
220.45,6607,44,janitor,WORKING,0
220.45,6607,34,janitor,WORKING,0
220.45,6607,44,janitor,WORKING,0
220.45,6607,34,janitor,WORKING,0
220.45,6607,44,janitor,WORKING,0
220.48,6608,34,janitor,WORKING,0
220.48,6608,44,janitor,WORKING,0
220.48,6608,34,janitor,WORKING,0
220.48,6608,44,janitor,WORKING,0
220.48,6608,34,janitor,WORKING,0
220.48,6608,44,janitor,WORKING,0
220.52,6609,34,janitor,WORKING,0
220.52,6609,44,janitor,WORKING,0
220.52,6609,34,janitor,WORKING,0
220.52,6609,44,janitor,WORKING,0
220.52,6609,34,janitor,WORKING,0
220.52,6609,44,janitor,WORKING,0
220.55,6610,34,janitor,WORKING,0
220.55,6610,44,janitor,WORKING,0
220.55,6610,34,janitor,WORKING,0
220.55,6610,44,janitor,WORKING,0
220.55,6610,34,janitor,WORKING,0
220.55,6610,44,janitor,WORKING,0
220.58,6611,34,janitor,WORKING,0
220.58,6611,44,janitor,WORKING,0
220.58,6611,34,janitor,WORKING,0
220.58,6611,44,janitor,WORKING,0
220.58,6611,34,janitor,WORKING,0
220.58,6611,44,janitor,WORKING,0
220.62,6612,34,janitor,WORKING,0
220.62,6612,44,janitor,WORKING,0
220.62,6612,34,janitor,WORKING,0
220.62,6612,44,janitor,WORKING,0
220.62,6612,34,janitor,WORKING,0
220.62,6612,44,janitor,WORKING,0
220.65,6613,34,janitor,WORKING,0
220.65,6613,44,janitor,WORKING,0
220.65,6613,34,janitor,WORKING,0
220.65,6613,44,janitor,WORKING,0
220.65,6613,34,janitor,WORKING,0
220.65,6613,44,janitor,WORKING,0
220.68,6614,34,janitor,WORKING,0
220.68,6614,44,janitor,WORKING,0
220.68,6614,34,janitor,WORKING,0
220.68,6614,44,janitor,WORKING,0
220.68,6614,34,janitor,WORKING,0
220.68,6614,44,janitor,WORKING,0
220.72,6615,34,janitor,WORKING,0
220.72,6615,44,janitor,WORKING,0
220.72,6615,34,janitor,WORKING,0
220.72,6615,44,janitor,WORKING,0
220.72,6615,34,janitor,WORKING,0
220.72,6615,44,janitor,WORKING,0
220.75,6616,34,janitor,WORKING,0
220.75,6616,44,janitor,WORKING,0
220.75,6616,34,janitor,WORKING,0
220.75,6616,44,janitor,WORKING,0
220.75,6616,34,janitor,WORKING,0
220.75,6616,44,janitor,WORKING,0
220.78,6617,34,janitor,WORKING,0
220.78,6617,44,janitor,WORKING,0
220.78,6617,34,janitor,WORKING,0
220.78,6617,44,janitor,WORKING,0
220.78,6617,34,janitor,WORKING,0
220.78,6617,44,janitor,WORKING,0
220.82,6618,34,janitor,WORKING,0
220.82,6618,44,janitor,WORKING,0
220.82,6618,34,janitor,WORKING,0
220.82,6618,44,janitor,WORKING,0
220.82,6618,34,janitor,WORKING,0
220.82,6618,44,janitor,WORKING,0
220.85,6619,34,janitor,WORKING,0
220.85,6619,44,janitor,WORKING,0
220.85,6619,34,janitor,WORKING,0
220.85,6619,44,janitor,WORKING,0
220.85,6619,34,janitor,WORKING,0
220.85,6619,44,janitor,WORKING,0
220.88,6620,34,janitor,WORKING,0
220.88,6620,44,janitor,WORKING,0
220.88,6620,34,janitor,WORKING,0
220.88,6620,44,janitor,WORKING,0
220.88,6620,34,janitor,WORKING,0
220.88,6620,44,janitor,WORKING,0
220.92,6621,34,janitor,WORKING,0
220.92,6621,44,janitor,WORKING,0
220.92,6621,34,janitor,WORKING,0
220.92,6621,44,janitor,WORKING,0
220.92,6621,34,janitor,WORKING,0
220.92,6621,44,janitor,WORKING,0
220.95,6622,34,janitor,WORKING,0
220.95,6622,44,janitor,WORKING,0
220.95,6622,34,janitor,WORKING,0
220.95,6622,44,janitor,WORKING,0
220.95,6622,34,janitor,WORKING,0
220.95,6622,44,janitor,WORKING,0
220.98,6623,34,janitor,WORKING,0
220.98,6623,44,janitor,WORKING,0
220.98,6623,34,janitor,WORKING,0
220.98,6623,44,janitor,WORKING,0
220.98,6623,34,janitor,WORKING,0
220.98,6623,44,janitor,WORKING,0
221.02,6624,34,janitor,WORKING,0
221.02,6624,44,janitor,WORKING,0
221.02,6624,34,janitor,WORKING,0
221.02,6624,44,janitor,WORKING,0
221.02,6624,34,janitor,WORKING,0
221.02,6624,44,janitor,WORKING,0
221.05,6625,34,janitor,WORKING,0
221.05,6625,44,janitor,WORKING,0
221.05,6625,34,janitor,WORKING,0
221.05,6625,44,janitor,WORKING,0
221.05,6625,34,janitor,WORKING,0
221.05,6625,44,janitor,WORKING,0
221.08,6626,34,janitor,WORKING,0
221.08,6626,44,janitor,WORKING,0
221.08,6626,34,janitor,WORKING,0
221.08,6626,44,janitor,WORKING,0
221.08,6626,34,janitor,WORKING,0
221.08,6626,44,janitor,WORKING,0
221.12,6627,34,janitor,WORKING,0
221.12,6627,44,janitor,WORKING,0
221.12,6627,34,janitor,WORKING,0
221.12,6627,44,janitor,WORKING,0
221.12,6627,34,janitor,WORKING,0
221.12,6627,44,janitor,WORKING,0
221.15,6628,34,janitor,WORKING,0
221.15,6628,44,janitor,WORKING,0
221.15,6628,34,janitor,WORKING,0
221.15,6628,44,janitor,WORKING,0
221.15,6628,34,janitor,WORKING,0
221.15,6628,44,janitor,WORKING,0
221.18,6629,34,janitor,WORKING,0
221.18,6629,44,janitor,WORKING,0
221.18,6629,34,janitor,WORKING,0
221.18,6629,44,janitor,WORKING,0
221.18,6629,34,janitor,WORKING,0
221.18,6629,44,janitor,WORKING,0
221.22,6630,34,janitor,WORKING,0
221.22,6630,44,janitor,WORKING,0
221.22,6630,34,janitor,WORKING,0
221.22,6630,44,janitor,WORKING,0
221.22,6630,34,janitor,WORKING,0
221.22,6630,44,janitor,WORKING,0
221.25,6631,34,janitor,WORKING,0
221.25,6631,44,janitor,WORKING,0
221.25,6631,34,janitor,WORKING,0
221.25,6631,44,janitor,WORKING,0
221.25,6631,34,janitor,WORKING,0
221.25,6631,44,janitor,WORKING,0
221.28,6632,34,janitor,WORKING,0
221.28,6632,44,janitor,WORKING,0
221.28,6632,34,janitor,WORKING,0
221.28,6632,44,janitor,WORKING,0
221.28,6632,34,janitor,WORKING,0
221.28,6632,44,janitor,WORKING,0
221.32,6633,34,janitor,WORKING,0
221.32,6633,44,janitor,WORKING,0
221.32,6633,34,janitor,WORKING,0
221.32,6633,44,janitor,WORKING,0
221.32,6633,34,janitor,WORKING,0
221.32,6633,44,janitor,WORKING,0
221.35,6634,34,janitor,WORKING,0
221.35,6634,44,janitor,WORKING,0
221.35,6634,34,janitor,WORKING,0
221.35,6634,44,janitor,WORKING,0
221.35,6634,34,janitor,WORKING,0
221.35,6634,44,janitor,WORKING,0
221.38,6635,34,janitor,WORKING,0
221.38,6635,44,janitor,WORKING,0
221.38,6635,34,janitor,WORKING,0
221.38,6635,44,janitor,WORKING,0
221.38,6635,34,janitor,WORKING,0
221.38,6635,44,janitor,WORKING,0
221.42,6636,34,janitor,WORKING,0
221.42,6636,44,janitor,WORKING,0
221.42,6636,34,janitor,WORKING,0
221.42,6636,44,janitor,WORKING,0
221.42,6636,34,janitor,WORKING,0
221.42,6636,44,janitor,WORKING,0
221.45,6637,34,janitor,WORKING,0
221.45,6637,44,janitor,WORKING,0
221.45,6637,34,janitor,WORKING,0
221.45,6637,44,janitor,WORKING,0
221.45,6637,34,janitor,WORKING,0
221.45,6637,44,janitor,WORKING,0
221.48,6638,34,janitor,WORKING,0
221.48,6638,44,janitor,WORKING,0
221.48,6638,34,janitor,WORKING,0
221.48,6638,44,janitor,WORKING,0
221.48,6638,34,janitor,WORKING,0
221.48,6638,44,janitor,WORKING,0
221.52,6639,34,janitor,WORKING,0
221.52,6639,44,janitor,WORKING,0
221.52,6639,34,janitor,WORKING,0
221.52,6639,44,janitor,WORKING,0
221.52,6639,34,janitor,WORKING,0
221.52,6639,44,janitor,WORKING,0
221.55,6640,34,janitor,WORKING,0
221.55,6640,44,janitor,WORKING,0
221.55,6640,34,janitor,WORKING,0
221.55,6640,44,janitor,WORKING,0
221.55,6640,34,janitor,WORKING,0
221.55,6640,44,janitor,WORKING,0
221.58,6641,34,janitor,WORKING,0
221.58,6641,44,janitor,WORKING,0
221.58,6641,34,janitor,WORKING,0
221.58,6641,44,janitor,WORKING,0
221.58,6641,34,janitor,WORKING,0
221.58,6641,44,janitor,WORKING,0
221.62,6642,34,janitor,WORKING,0
221.62,6642,44,janitor,WORKING,0
221.62,6642,34,janitor,WORKING,0
221.62,6642,44,janitor,WORKING,0
221.62,6642,34,janitor,WORKING,0
221.62,6642,44,janitor,WORKING,0
221.65,6643,34,janitor,WORKING,0
221.65,6643,44,janitor,WORKING,0
221.65,6643,34,janitor,WORKING,0
221.65,6643,44,janitor,WORKING,0
221.65,6643,34,janitor,WORKING,0
221.65,6643,44,janitor,WORKING,0
221.68,6644,34,janitor,WORKING,0
221.68,6644,44,janitor,WORKING,0
221.68,6644,34,janitor,WORKING,0
221.68,6644,44,janitor,WORKING,0
221.68,6644,34,janitor,WORKING,0
221.68,6644,44,janitor,WORKING,0
221.72,6645,34,janitor,WORKING,0
221.72,6645,44,janitor,WORKING,0
221.72,6645,34,janitor,WORKING,0
221.72,6645,44,janitor,WORKING,0
221.72,6645,34,janitor,WORKING,0
221.72,6645,44,janitor,WORKING,0
221.75,6646,34,janitor,WORKING,0
221.75,6646,44,janitor,WORKING,0
221.75,6646,34,janitor,WORKING,0
221.75,6646,44,janitor,WORKING,0
221.75,6646,34,janitor,WORKING,0
221.75,6646,44,janitor,WORKING,0
221.78,6647,34,janitor,WORKING,0
221.78,6647,44,janitor,WORKING,0
221.78,6647,34,janitor,WORKING,0
221.78,6647,44,janitor,WORKING,0
221.78,6647,34,janitor,WORKING,0
221.78,6647,44,janitor,WORKING,0
221.82,6648,34,janitor,WORKING,0
221.82,6648,44,janitor,WORKING,0
221.82,6648,34,janitor,WORKING,0
221.82,6648,44,janitor,WORKING,0
221.82,6648,34,janitor,WORKING,0
221.82,6648,44,janitor,WORKING,0
221.85,6649,34,janitor,WORKING,0
221.85,6649,44,janitor,WORKING,0
221.85,6649,34,janitor,WORKING,0
221.85,6649,44,janitor,WORKING,0
221.85,6649,34,janitor,WORKING,0
221.85,6649,44,janitor,WORKING,0
221.88,6650,34,janitor,WORKING,0
221.88,6650,44,janitor,WORKING,0
221.88,6650,34,janitor,WORKING,0
221.88,6650,44,janitor,WORKING,0
221.88,6650,34,janitor,WORKING,0
221.88,6650,44,janitor,WORKING,0
221.92,6651,34,janitor,WORKING,0
221.92,6651,44,janitor,WORKING,0
221.92,6651,34,janitor,WORKING,0
221.92,6651,44,janitor,WORKING,0
221.92,6651,34,janitor,WORKING,0
221.92,6651,44,janitor,WORKING,0
221.95,6652,34,janitor,WORKING,0
221.95,6652,44,janitor,WORKING,0
221.95,6652,34,janitor,WORKING,0
221.95,6652,44,janitor,WORKING,0
221.95,6652,34,janitor,WORKING,0
221.95,6652,44,janitor,WORKING,0
221.98,6653,34,janitor,WORKING,0
221.98,6653,44,janitor,WORKING,0
221.98,6653,34,janitor,WORKING,0
221.98,6653,44,janitor,WORKING,0
221.98,6653,34,janitor,WORKING,0
221.98,6653,44,janitor,WORKING,0
222.02,6654,34,janitor,WORKING,0
222.02,6654,44,janitor,WORKING,0
222.02,6654,34,janitor,WORKING,0
222.02,6654,44,janitor,WORKING,0
222.02,6654,34,janitor,WORKING,0
222.02,6654,44,janitor,WORKING,0
222.05,6655,34,janitor,WORKING,0
222.05,6655,44,janitor,WORKING,0
222.05,6655,34,janitor,WORKING,0
222.05,6655,44,janitor,WORKING,0
222.05,6655,34,janitor,WORKING,0
222.05,6655,44,janitor,WORKING,0
222.08,6656,34,janitor,WORKING,0
222.08,6656,44,janitor,WORKING,0
222.08,6656,34,janitor,WORKING,0
